id,text,label,Unnamed: 3
73835,A plan for health security has been launched in Ghana.,Wɔapaw nhyehyɛɛ a ɔfa apɔwmudzen ho bambɔ ho tam wɔ Ghana.,
94364,"Another well-known feature of coconut milk is that it contains vitamin C, which helps fight various diseases in the body.","No su kor so nye kube milikye na ɔwɔ vitamins C, ɔbɔkõ nyarbanyarba a ɔwɔ nyimpadua no mu.",spellings checked.
94560,A video popped up on social media where a lot of people interact where a man was beating a child who is estimated to be about three years old.,Sen pue wɔ ntsentan kɛse do a nyimpa pii noara twetweho nkɔmbɔ dɛ banyin bi abor ne ba a ɔwɔ bɛyɛ mfe ebaasa.,
94529,"The 13th Schedule is as follows:i the Small Districts, Major Districts, and State-owned Agencies shall monitor and maintain the distance provided to the elected political officers and officials who represent these Districts %.","Nhyehyɛber a ɔtɔdo du edaasa na odzi do yi : Masin nkakramba, mansin akɛse, na edwumaekuwekuw a ɔyɛ ɔmandze bɔhwɛ na w'akora ntwemu tsentsen a wɔdze a amanyɛfo a woeyi hɔn no na mpanyinfo a wogyina mansin.","Nhyehyɛber a ɔtɔ do du-ebiasa na odzi do yi : Masin nkakramba, mansin akɛse, na edwuma ekuwekuw a ɔyɛ ɔman dze bɔhwɛ na wɔakora ntwemu tsentsen a wɔdze a amanyɛfo a woeyi hɔn no na mpanyimfo a wogyina mansin."
94783,"Then lie on your back, and gently squeeze your left breast with the middle three fingers of your right hand to see if you feel a lump inside.","Afei da w’ekyir, na fa wo nsa nyimfa nsatsea ebaasa a ɔwɔ finimfin no mia wo nufu bankum no brɛww na hwɛ dɛ itse nka dɛ ekisikur bi wɔ wo mu anaa.",
94848,"Once upon a time, Ntim Gyakari decided to take revenge on Asanteman.","Ber bi a w'etwam no, Ntim Gyakari sii gyinae dɛ ɔbɔtɔ Asanteman do wer.",
94770,"Some we have the right to change, but others we cannot.","Binom wɔ ho kwan dɛ yɛ sesa hɔn, naaso binom so yerunntum.",
94587,"These girls are children between the ages of 10 and 19, the report said. It added that the number of girls between the ages of 10 and 14 was 13,400","Dɛm mbasiamba wɔ mfe du na du akron ntsɛm,dawurbɔ no kae. Ɔdze kãhodɛ mbasiamba dodow a wɔwɔ mfe du na du du anan yɛ 13,400.",good
76031,They have put a strict ban on the cutting of some species of trees.,Wɔdze mbra ketsee bi ato ndua ahorow bi no ntwae do.,
96730,"Each Adinkra symbol carries its own unique meaning, and many of these meanings are closely related to traditional proverbs and sayings","Adinkra ahyɛnsowdze biara wɔ ne ntsease soronko a ɔda no edzi, na dɛm ntseasee yi dodowara nye hɛn mbɛbusɛm na enyansasɛm wɔ twaka.",
94976,"Investigations shows that, after the match, Tuchel went to the football pitch in Cobham where the Chelsea players were preparing themselves to congratulate them and have a chat with them on the match.","Nhwehwɛmu kyerɛ dɛ, agordzi ekyi no, Tuchel kɔɔ bɔɔlbɔ agor prama do wɔ Cobham baabi a na Chelsea agordzifo no resiesie hɔn ho dɛ wɔbɛma hɔn akwaaba na ɔnye hɔn abɔ nkɔmbɔ wɔ agordzi no ho.",
75009,Some youths want to feel grown up so they start drinking alcohol.,Mbabun binom wɔ hɔ a wɔpɛdɛ wɔtse nka dɛ wɔayɛ mpanyin ntsi wɔhyɛ ase nom nsa.,
73875,Acts of mob justice are not acceptable in society.,Nyimpa a wɔbor hɔn ku hɔn nnyɛ mma nyimpakuw.,
94415,"Josuah Emuah Kofie is the person who signed this petition against Mrs. Dorcas, arguing that this lady is not eligible to represent that party on behalf of the NDC as a Member of Parliament.","Owura Josuah Emuah Kofie nye nyimpa a ɔdze ne nsa hyɛ dwatow a otsia Owurayer Dorcas, gye kyemdɛ dɛm basia yi nndzi mu dɛ oedzi NDC kuw n'enyim dɛ mbrahyɛbaguamnyi.","Owura Josuah Emuah Kofie nye nyimpa a ɔdze ne nsa hyɛ ɔtow a otsia Owurayer Dorcas, gye kyim dɛ dɛm basia yi nndzi mu dɛ odzi NDC kuw no enyim dɛ mbrahyɛbaguamnyi."
74044,Budgets indicate estimates of costs that can be adjusted.,Ɔman akɔhomabɔ sika yɛ kaw a yɛbɔbɔ no daakye ho sunsuma.,
74280,Livelihood is a means of securing necessities of life.,Asetradze yɛ ɔkwan a wɔfa do nya abrabɔ mu ehiadze ahorow.,
75998,There will be a meeting at the community town hall with the hospital administrators.,Wɔnye asopitsi mpanyimfo no bɛyɛ nhyiamu wɔ kurow no ne nhyiamubea hɔ.,
96705,"Again, it is crucial for us to collaborate with our development partners in the country to alleviate the hardships faced by our citizens.","Bio, ɔyɛ adzehia papaapa dɛ yɛnye hɛn kuw a wɔboa mpontu no yɛ kor wɔ ɔman no mu dze yi ɔhaw ɔmamfo no refa mu no akwa.",
76213,What should be done by local government to develop their local areas?,Ebɛnadze na otwar dɛ mansin asoɛe yɛ dze boa tu hɔn sɔn mu mpon?,
74637,Our country has got loans for programs that boost economic growth.,Hɛn man no wɔ sika bi a wɔdze boa ndwuma ɔdze sikasɛm ho mpontu ba.,
95098,"And he rendered an apology to the Ashanti King, Otumfo? Osei Tutu II.","Nna ɔdze akyɛw pa maa Esuantse hen, Otumfo Osei Tutu II.",
74680,People are purchasing land around the area with the hope of receiving government compensation.,Nkorɔfo rotɔ asaase wɔ dɛm bea no osiandɛ wɔwɔ enyisom dɛ aban no bɛma hɔn biribi.,
75886,The weed has a high survival rate but feeds on the other crop's nutrients.,"Efuw no nkwa ho kwan a ɔwɔ sor, na odzidzi nduadzewa afofor ahoɔdzen.",
95668,"Also, they prepare balanced diet for the pregnant woman.","Bio, wɔyɛ edziban papa ɔpemfo basia no.",
75399,"The fire, which started in the room of the night duty officer, gutted the police station for the first time.",Gya no a ɔhyɛ ase fii dan a nna nyia ɔwɔ edwuma mu anadwe ne dan mu hɔ no hyeew aporisifo hɔn atsenae hɔ ne da odzi kan,
94645,"The breast cancer campaign began in 1985, when the American Cancer Society and various pharmaceutical companies joined forces.","Wɔhyɛɛ nufu mu kokoram yarba ho dawurbɔ ase wɔ afe 1985 mu, ber a Amerika Kokoram Yarba Fekuw na ndwumakuw ahorow a wɔyɛ ndur bɔmu yɛɛ edwuma no.",good
75294,The district has sensitized people to construct more toilets in the area.,Mansin no akyerɛkyerɛ nkorɔfo wɔ hia ohia dɛ wobesisi egyananbea wɔ mantamu hɔ,
74607,"One had said, 'You say you come from Ghana? Then we have a lot in common!' Sissie didn't know what to do with the statement, uncertain of whether it was a threat or a promise.","Obi ka dɛ, 'Ese ifi Ghana? Nna kyerɛ dɛ yɛwɔ biribi a odzi nsɛ!’ Nna Sissie nnyim ma ɔbɛyɛ wɔ asɛm no ho, na onnyim dɛ bi a ɔyɛ ehunahuna anaadɛ bɔhyɛ.",
74130,He abruptly interrupted the conversation with an important announcement.,Ɔdze nkaabɔ bi a ɔho hia twaa nkɔmbɔ no mu awerɛfir mu ara.,
73910,All roads in the village of Masanafu should be tarmacked.,Ɔwɔ dɛ wogu akwan ahorow nyina a ɔwɔ Masanafu ekuraase hɔ no do.,
74071,Children are married off before the age of twenty.,Wɔdze mbofra ma awar ansaana na woedzi mfe eduonu.,
75328,The district officials want their people to acquire the best health services.,Mpanyimfo a wɔwɔ mansin no mu no pɛ dɛ hɔn nkorɔfo apɔwmudzen ho nhyehyɛɛ papa,
74775,Poverty is one of the big reasons why children drop out of school.,Ohia yɛ adze tsitsir kor a ɔma mbofrma gyae skuul kɔ.,Ohia yɛ adze tsitsir kor a ɔma mboframba gyae skuulkɔ.
74154,"Here are the days of the week: Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday. Monday to Friday are weekdays and people go to work on these days. Saturday and Sunday are weekends, and people generally rest on these days.","Dapɛn no mu nda nyi: Dwowda, Benada, Wukuda, Yawda, Fida, Memenda na Kwesida. Dwowda kesi Fida yɛ dapɛn nda a nyimpa kɔ edwuma wɔ dɛm nda yi mu. Memenda na Kwasida yɛ dapɛn ewiei, na mpɛn pii no nyimpa gye hɔn ahom wɔ nda yi mu.",
74713,People in rural areas fear that government officials will steal their land.,Nkorɔfo a wɔwɔ nkurase no suro dɛ aban mu mpanyimfo bowia hɔn asaase.,
96218,He had a special gift and way of catching it so that his taste was different from everyone else's.,Nna ɔwɔ akyɛdze soronko na kwan a ɔfa do kyew no ma ne dɛw no da nsew.,
96626,All those who failed are subsequently removed from the game until it is left with two players who battle for the winner.,Hɔn a wotsi nyinara woyi hɔn fi agor no mu kesi dɛ ɔbɛka nyimpa beenu a wɔhwɛ nyia obedzi konyim.,
74533,Muslims have complained about the imprisonment of fellow Muslims without enough evidence.,Nkramofo akasa afa hɔn nuanom nkramofo a wɔdze kɔ efiadze a ngyinado biara nnyi ho no ho.,
75477,"The head of the family traditionally sprinkles kpoikpoi (a process called ""Nishwamo"") and pours drinks to the ground to honor ancestors following the preparation of Homowo food on Saturday.",Ebuasuapanyin no petse kpoikpoi na ɔdze nsa gu famu dze da nananom ase ansaana ɔayɛ Homowo edziban wɔ Memenda no,
75645,"The organization ensures protection, health and other living conditions of refugees.","Edwumakuw no hwɛ tukɛtsenafo hɔn bambɔ, apɔwmudzen na hɔn asetsena ehiadze binom so.",
94322,These parasites can bite any of the organs that work together to function in the body and also control the outside.,Dɛm yarba mboaba bɔtum aka honam akwaa biara ɔyɛ edwuma bomu wɔ honam no mu nna ɔsanso hyɛ nyimpadua no nfafakuwa ɔwɔ abowano.,"Dɛm yarba mbowaba yi botum aka nyimpadua mfafakuwa biara a wɔyɛ edwuma bɔ mu wɔ nyimpadua no mu no, na ɔasan ahyɛ nympadua no do."
75858,The Upper Denkyira West district must find ways to control disputes on the land.,Ɔwɔ dɛ Etsifi Denkyira Anee mansin no hwehwɛ akwan wɔdze bɛbrɛ asaase ho ntawantawa no adze.,
75969,There is an increase in domestic violence during the Corona lockdown.,Fie ntokwantokwa kɔr sor wɔ korona danmuhyɛ ber no mu.,
74670,People are always educated on how to protect children rights in the community.,Wɔkyerɛkyerɛ nkorɔfo dabiara wɔ kwan a wɔbɛfa do abɔ mboframa fahodzi ho ban.,
95771,"Mr Ansah stated that, if the government insists on paying anything less than 60% then it should equally be prepared for war.",Owura Ansah kaa dɛ sɛ aban yɛ no ketsee dɛ obotua biribiara a ɔnndu ɔha nkyɛmu eduosia nna ɔno ɔnye krado dɛ ɔbɔko,
95387,the color of the snake is red and black which normally change it's skin.,Abowatsena no n'ahosu yɛ kɔkɔɔ na tuntum a ɔtaa sesa no honam.,
75174,The Christians were happy to see a new church being built.,Kristosomfo no enyi gyee dɛ woehu asɔrdan fofor a worisi.,
95645,"if it happens like this, the mother blood hormones ""negative"" can extends to the uterus where the child lays and affect the child blood hormones because the mother blood hormones can overcome the child own.","Sɛ ɔba no dɛm a, maame ne bɔgya mu homɔɔnso nɛgɛtif botum atserɛw akɔ awodze no ho bea a abofra no da no na ahaw abofra ne bɔgya mu homɔɔnso no osiandɛ maame ne bɔgya mu homɔɔnso no botum ahyɛ abofra ne dze do.",
95557,"Due to this people from all parts of Ghana, and over seas even came to measure money at his residence.","Ɔnam iyi ntsi, nkorɔfo a wofi Ghana n'afɛndzanan nyinara, na hɔn a wɔwɔ aborɔkyir bae bosusuu sika wɔ n'asɔɛe hɔ.",
96158,"On October 31, 1962, the President of Ghana, Rev. Dr. Kwame Nkruma, visited Togo to negotiate with the President of the Republic of Togo on the possibility of African unity as a nation.","Ɔbɛsɛ 31, 1962 mu no, Ghana Mampanyin, Onyimnyamfo Okunyin Kwame Nkruma, kɛseraa Togo nye Fahodziman Togo ne Mampanyin kɔtwetwee nkɔmbɔ mbrɛ wobotum enya Ebibirmu nkabɔmu dɛ ɔman kor.",
94727,"In fact, the sixteen rulers who have served the Golden Age do not include these rulers.","Nokwar, sodzifo duesia a wɔasom Mber Pa no nka saa sodzifo yi ho.",good
75284,The district education officer needs to improve educational services in the area.,Mansin no ne panyin a ɔhwɛ nwomasuado no hia dɛ ɔbɛma nwomasua ho nsɛm etu mpɔn wɔ mantamu hɔ,
74960,Some parts of Ghana to date have never had electricity as some parts of North do not have electricity.,Awofo binom wɔ hɔ a bɛpem ndɛ wonnyaa enyinam kandzea da dɛ mbre Etsifi Mantɔw mu ne fa bi nnyi enyinam kandzea no.,
94761,"You see a lump in your breast or under your nipple, This is one of the signs that you are about to develop breast cancer.","Wohu ekur bi wɔ wo nufu mu anaa wo nufu ase, iyi yɛ nsɛnkyerɛdze a ɔkyerɛ dɛ woreyɛ enya nufu mu kokoram yarba no mu kor.",good
75852,The twenty six year old woman was arrested for allegedly defiling a boy.,Wɔkyerɛ basia a woedzi mfe eduonu esia no dɛ wɔse wɔasesee abanyinbasiaba bi.,
96755,"The teacher explained to the students how to use adjectives like; aggressive, ambitious, angry, assertive, attractive, authoritarian, beautiful, brave, capricious, carefree. childish, coldblooded, compassionate and considerate","Kyerɛkyerɛnyi no kyerɛɛ mu kyerɛɛ esuafo no kwan a wɔdze dzin-tamsi bi tse dɛ; tatahye, enyido-adzehu, ebufuw, enyiɔdzen, fɛw, tumpɛfo, ahoɔfɛw, akokodur, ahwɛkwaa, mbofrasɛm, abotar, ayamuyie na tsema.",
95209,"One of the important aims of the government is to help eradicate bribery and corruption, and looking at this issue very well, it was as a result of this act.","Aban ne botae tsitsir kor nye dɛ ɔbɔboa ma woetu kratahyehyɛ na prɔe ase, na sɛ yɛhwɛ asɛm yi yie a, nna ofi dɛm ndzeyɛɛ yi mu bae.",
73880,Adolescents girls are vulnerable and they need protection.,Mbasiafo mbabun yɛ mberɛw dɛm ntsi wohia bambɔ.,
96470,"Without the rite for menarche and the associated teachings and guidance, a young lady who engages in sexual intercourse may face various challenges and consequences?","Wɔannyɛ dɛm amandze a ɔfa brayɛ a odzi kan na adzeyerɛ na ntsentsenee no a, ababaawa a ɔfa banyin no behyia no ho haw na asotwe.",
94599,"These are not the only things that can cause pregnancy, but if we say that we are following the lovely taste of fish, we will finish the Frao River.","Dɛm akwan yi ara na ɔdze nyinsen ba, nanso sɛ yɛ kãdɛ yeridzi nam ne dɛw do a, yɛbɛsa Frao esutsen no.",good
96519,"Again, travelers from Accra to Tamale will pay GH?240.00. Lets look at the new prices VIP JEOUN has now announced","Bio, akwantufo a wofi Nkran rokɔ Tamale no botua GH?240.00. Hom mma yɛnhwɛ ahɛntsiadze fofor a VIP JEOUN dze ato gua.",
73830,A new secretary was appointed for community services.,Woeyi ɔkyerɛwfo fofor wɔ mpɔtamu mpɔtamu ndwuma ahorow ho.,
73848,A trainee nurse is checking patients in the hospital.,Nɛɛsenyi a ɔagye ntsetsee rohwɛ ayarfo wɔ asopitsi.,
74568,Not every shop that sells drugs is authorized to sell drugs.,Nnyɛ sotɔɔ biara wɔtɔn ndurbɔn na wɔama hɔn kwan dɛ wɔntɔn ndurbɔn.,"Ndur ""not"" ndubɔn looking at the contest it is finding itself"
74140,He immediately responded to the urgent email and addressed the issue promptly.,Ntsɛmara na obuaa email a ɔgye ntsɛmpɛ no na odzii asɛm no ho dwuma ntsɛmara.,
96677,"Because of this, they should consider the struggling citizens and reduce the prices of their products","Iyi ntsi, ɔwɔ dɛ wɔhwɛ ɔmamfo no hɔn berɛ ho na wɔtsetsew ndzɛmba no bo do.",
74557,"Nkrumah faced several challenges as he assumed office. He had never served in government, and needed to learn that art. The Gold Coast was composed of four regions, several former colonies amalgamated into one. Nkrumah sought to unite them under one nationality, and bring the country to independence.","Nkrumah hyiaa ɔhaw pii wɔ ber a ɔhyɛɛ n'edwuma ase no. Nna ɔnnsom wɔ aban mu da, na nna ɔsɛ dɛ osua dɛm ndzeyɛɛ no. Nna Sika Mbew wɔ amantɔw anan, kan Etubrafo pii bɔɔ mu yɛɛ kor. Nkrumah yɛɛ dɛ nkyɛ  ɔbɛka hɔn abɔ mu ayɛ hɔn ɔman kor, na ɔdze fahodzi abrɛ ɔman no.",
75860,The vaccine is safe and not harmful and United Nations experts can confirm that too.,"Abota no yɛ papa na ɔmmfa haw biara mmba, na Amanaman Nkabɔmukuw no enyimdzefo so esu iyi dua.",
76086,To be able to get water quickly you have to be at the borehole very early.,"Mbrɛ ɔbɛyɛ a ibenya nsu ntsɛm no, otwar dɛ ekɔ bura no ano ntsɛm paa.",
95156,"An unemployed young man called Felix Kwame Akakpo has been found guilty for speeding about GHS 17,812 worth of cedis in the Accra Circuit court.","Wɔabɔ aberantsɛ bi a ɔnnyɛ edwuma a wɔfrɛ no Felix Kwame Akakpo kaw ɔnam Ghana sika GHS 17,812 a ɔsɛɛ wɔ Nkran mansin asɛndzibea.",
95377,The Akans have eight (8) families in the history of their culture,Akannfo wɔ ebusuakuw awɔtwe (8) wɔ hɔn amambra abakɔsɛm mu.,
95883,"As discussed earlier, a person with constipation does not let out solid waste more than twice a week.","Dɛ mbrɛ yeedzi kan aka no, nyimpa a ɔwɔ ayamutsim no nntum nnyi fi mfi ne nyimpadua mu  mpɛn ebien wɔ ndawɔtwe mu",
75674,The people were told to manage cattle and improve their standards of living.,Wɔkaa kyerɛɛ ɔmanfo no dɛ wɔnhwɛ anantwi do na wontu hɔn asetsena mu mpon.,
